branch_mode,checkpoint,seed,num_envs,max_steps,mean_reward_per_step,mean_episode_return,mean_episode_length_s,mean_root_pos_error_m,mean_roll_error_rad,mean_pitch_error_rad,mean_joint_pos_error_rad,mean_joint_vel_error_rad_s,mean_root_vel_error_m_s,mean_keybody_pos_error_m,root_position_rmse_m,root_velocity_rmse_m_s,roll_rmse_rad,pitch_rmse_rad,joint_position_rmse_rad,joint_velocity_rmse_rad_s,keybody_rmse_m,fall_count,timeout_count,motion_end_count,mean_delta_dyn_l2,mean_delta_err_l2,mean_applied_residual_l2,max_applied_residual_l2,mean_gate,mean_feet_slip_m_s,mean_action_rate_l2,termination_timeout,termination_motion_end,termination_pose_fail,termination_contact,termination_roll_pitch,termination_height,termination_velocity,termination_other
base_only,/home/hank/TWIST（anyadapter）/legged_gym/logs/g1_twist_dtera_revision4/dtera_revision4_frozen_output_bias_overnight/model_4800.pt,42,64,10,0.04230595268309116,,,0.040939534083008766,0.03961957218125463,0.08190868571400642,0.15274107754230498,2.3115411400794983,0.5503664553165436,0.06356532536447049,0.027224834648478066,0.35950394421467696,0.05576136227446182,0.10493800879281838,0.21589000469922617,3.4349061300120005,0.04661717376302028,0,0,0,0.03131585093215108,0.09859702922403812,0.0,0.0,0.0,0.08003781978040933,2.1956445111168756,0,0,0,0,0,0,0,0
