timestamp,frame_id,loop_dt,redis_age,mode,risk_score,roll,pitch,yaw,max_tracking_error,rms_tracking_error,max_torque_ratio,ramp,deploy_action_scale
1782700967.693212,-1,0.002399,716.304544,SAFE_STAND,0.000000,0.011725,0.035979,0.177729,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.711835,-1,0.000571,inf,SAFE_STAND,0.000000,0.011706,0.035972,0.177730,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.731886,-1,0.000506,inf,SAFE_STAND,0.000000,0.011682,0.035984,0.177716,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.751900,-1,0.000443,inf,SAFE_STAND,0.000000,0.011704,0.036004,0.177664,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.772013,-1,0.000483,inf,SAFE_STAND,0.000000,0.011717,0.036006,0.177669,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.792804,-1,0.000792,inf,SAFE_STAND,0.000000,0.011677,0.035995,0.177622,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.813358,-1,0.000903,inf,SAFE_STAND,0.000000,0.011704,0.036000,0.177590,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.833432,-1,0.000893,inf,SAFE_STAND,0.000000,0.011706,0.036059,0.177600,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.853451,-1,0.000658,inf,SAFE_STAND,0.000000,0.011722,0.036045,0.177644,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.873558,-1,0.000681,inf,SAFE_STAND,0.000000,0.011720,0.036005,0.177615,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.893631,-1,0.000670,inf,SAFE_STAND,0.000000,0.011714,0.036012,0.177614,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.913949,-1,0.000898,inf,SAFE_STAND,0.000000,0.011721,0.036006,0.177572,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.934030,-1,0.000894,inf,SAFE_STAND,0.000000,0.011718,0.036013,0.177554,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.953892,-1,0.000673,inf,SAFE_STAND,0.000000,0.011702,0.036000,0.177535,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.974219,-1,0.000682,inf,SAFE_STAND,0.000000,0.011695,0.035979,0.177526,0.000000,0.000000,0.000000,1.000000,0.200000
1782700967.994847,-1,0.001004,inf,SAFE_STAND,0.000000,0.011707,0.035970,0.177510,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.014834,-1,0.000890,inf,SAFE_STAND,0.000000,0.011715,0.035947,0.177579,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.034796,-1,0.000654,inf,SAFE_STAND,0.000000,0.011710,0.035995,0.177544,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.054885,-1,0.000659,inf,SAFE_STAND,0.000000,0.011701,0.036011,0.177537,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.075459,-1,0.000912,inf,SAFE_STAND,0.000000,0.011697,0.036014,0.177520,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.095504,-1,0.000873,inf,SAFE_STAND,0.000000,0.011679,0.036023,0.177498,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.115592,-1,0.000879,inf,SAFE_STAND,0.000000,0.011675,0.036066,0.177487,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.135630,-1,0.000657,inf,SAFE_STAND,0.000000,0.011666,0.036036,0.177472,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.155940,-1,0.000659,inf,SAFE_STAND,0.000000,0.011672,0.036055,0.177476,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.176455,-1,0.000868,inf,SAFE_STAND,0.000000,0.011689,0.036032,0.177472,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.196668,-1,0.000891,716.807890,SAFE_STAND,0.000000,0.011716,0.036019,0.177511,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.216549,-1,0.000675,inf,SAFE_STAND,0.000000,0.011711,0.036022,0.177515,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.237226,-1,0.000884,inf,SAFE_STAND,0.000000,0.011722,0.035998,0.177582,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.257200,-1,0.000651,inf,SAFE_STAND,0.000000,0.011713,0.036037,0.177614,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.277280,-1,0.000650,inf,SAFE_STAND,0.000000,0.011732,0.036046,0.177676,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.297365,-1,0.000654,inf,SAFE_STAND,0.000000,0.011742,0.036041,0.177658,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.317903,-1,0.000860,inf,SAFE_STAND,0.000000,0.011746,0.036055,0.177659,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.338014,-1,0.000889,inf,SAFE_STAND,0.000000,0.011760,0.036077,0.177670,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.357898,-1,0.000604,inf,SAFE_STAND,0.000000,0.011744,0.036087,0.177667,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.377881,-1,0.000505,inf,SAFE_STAND,0.000000,0.011742,0.036089,0.177674,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.397899,-1,0.000450,inf,SAFE_STAND,0.000000,0.011759,0.036075,0.177666,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.417974,-1,0.000448,inf,SAFE_STAND,0.000000,0.011770,0.036049,0.177648,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.438439,-1,0.000416,inf,SAFE_STAND,0.000000,0.011729,0.036039,0.177611,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.458557,-1,0.000463,inf,SAFE_STAND,0.000000,0.011703,0.036066,0.177600,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.478657,-1,0.000486,inf,SAFE_STAND,0.000000,0.011698,0.036087,0.177612,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.498719,-1,0.000476,inf,SAFE_STAND,0.000000,0.011659,0.036091,0.177620,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.519218,-1,0.000463,inf,SAFE_STAND,0.000000,0.011665,0.036072,0.177645,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.539269,-1,0.000440,inf,SAFE_STAND,0.000000,0.011666,0.036067,0.177626,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.559353,-1,0.000452,inf,SAFE_STAND,0.000000,0.011663,0.036027,0.177627,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.579832,-1,0.000455,inf,SAFE_STAND,0.000000,0.011671,0.036001,0.177647,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.600282,-1,0.000719,inf,SAFE_STAND,0.000000,0.011652,0.036045,0.177659,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.620366,-1,0.000678,inf,SAFE_STAND,0.000000,0.011665,0.036042,0.177672,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.641009,-1,0.000946,inf,SAFE_STAND,0.000000,0.011673,0.036021,0.177680,0.000000,0.000000,0.000000,1.000000,0.200000
1782700968.660758,-1,0.000492,inf,SAFE_STAND,0.000000,0.011682,0.036000,0.177692,0.000000,0.000000,0.000000,1.000000,0.200000
