timestamp,frame_id,loop_dt,redis_age,mode,risk_score,roll,pitch,yaw,max_tracking_error,rms_tracking_error,max_torque_ratio,ramp,deploy_action_scale
1782354612.196860,-1,0.006625,337.387865,SAFE_STAND,0.172663,0.010947,0.188340,-0.312174,0.274330,0.084533,0.217141,1.000000,0.050000
1782354612.213959,-1,0.003582,337.406809,SAFE_STAND,0.167377,0.010949,0.188324,-0.312158,0.274330,0.084534,0.217141,1.000000,0.050000
1782354612.232589,-1,0.002064,337.426596,SAFE_STAND,0.165423,0.010952,0.188308,-0.312166,0.274330,0.084535,0.217141,1.000000,0.050000
1782354612.253772,-1,0.002855,337.446963,SAFE_STAND,0.166843,0.010939,0.188327,-0.312160,0.274322,0.084533,0.217141,1.000000,0.050000
1782354612.274523,-1,0.003013,337.467529,SAFE_STAND,0.167277,0.010965,0.188318,-0.312165,0.274326,0.084535,0.217141,1.000000,0.050000
1782354612.295053,-1,0.003386,337.487850,SAFE_STAND,0.167106,0.010965,0.188333,-0.312160,0.274334,0.084537,0.217141,1.000000,0.050000
1782354612.314952,-1,0.002575,337.508508,SAFE_STAND,0.165832,0.010958,0.188346,-0.312180,0.274330,0.084534,0.217141,1.000000,0.050000
1782354612.335852,-1,0.002739,337.529238,SAFE_STAND,0.165805,0.010942,0.188351,-0.312169,0.274334,0.084534,0.215211,1.000000,0.050000
1782354612.356861,-1,0.003618,337.549352,SAFE_STAND,0.167292,0.010927,0.188309,-0.312164,0.274330,0.084533,0.217141,1.000000,0.050000
1782354612.377369,-1,0.003581,337.570318,SAFE_STAND,0.167557,0.010922,0.188310,-0.312189,0.274330,0.084535,0.217141,1.000000,0.050000
1782354612.397332,-1,0.003157,337.590289,SAFE_STAND,0.166045,0.010923,0.188318,-0.312166,0.274326,0.084533,0.217141,1.000000,0.050000
1782354612.417438,-1,0.003146,337.610429,SAFE_STAND,0.166709,0.010938,0.188365,-0.312186,0.274330,0.084534,0.217141,1.000000,0.050000
1782354612.437466,-1,0.003048,337.630831,SAFE_STAND,0.166329,0.010932,0.188375,-0.312183,0.274334,0.084534,0.217141,1.000000,0.050000
1782354612.457254,-1,0.002706,337.650915,SAFE_STAND,0.166072,0.010921,0.188400,-0.312172,0.274330,0.084537,0.217141,1.000000,0.050000
1782354612.476986,-1,0.002314,337.670967,SAFE_STAND,0.166105,0.010903,0.188403,-0.312176,0.274330,0.084534,0.217141,1.000000,0.050000
1782354612.497202,-1,0.002400,337.690874,SAFE_STAND,0.165618,0.010900,0.188397,-0.312181,0.274334,0.084535,0.217141,1.000000,0.050000
1782354612.518296,-1,0.002959,337.711653,SAFE_STAND,0.167442,0.010872,0.188377,-0.312238,0.274330,0.084535,0.217141,1.000000,0.050000
1782354612.538300,-1,0.002405,337.732038,SAFE_STAND,0.166530,0.010866,0.188399,-0.312242,0.274330,0.084535,0.217141,1.000000,0.050000
1782354612.558278,-1,0.002304,337.752054,SAFE_STAND,0.166282,0.010859,0.188343,-0.312290,0.274330,0.084534,0.217141,1.000000,0.050000
