timestamp,frame_id,loop_dt,redis_age,mode,risk_score,roll,pitch,yaw,max_tracking_error,rms_tracking_error,max_torque_ratio,ramp
1782217557.471920,1,0.005306,0.000000,SAFE_STAND,0.008133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.488617,2,0.001921,0.000000,SAFE_STAND,0.002763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.508058,3,0.001238,0.000000,SAFE_STAND,0.001772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.528469,4,0.001534,0.000000,SAFE_STAND,0.001995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.548473,5,0.001454,0.000000,SAFE_STAND,0.001903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.569195,6,0.002090,0.000000,SAFE_STAND,0.003042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.588842,7,0.001604,0.000000,SAFE_STAND,0.002354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.608745,8,0.001424,0.000000,SAFE_STAND,0.002048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.629106,9,0.001711,0.000000,SAFE_STAND,0.002477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.648576,10,0.001106,0.000000,SAFE_STAND,0.001563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.669497,11,0.001952,0.000000,SAFE_STAND,0.002854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.688734,12,0.001114,0.000000,SAFE_STAND,0.001534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.708741,13,0.001045,0.000000,SAFE_STAND,0.001472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.729527,14,0.001757,0.000000,SAFE_STAND,0.002521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217557.749151,15,0.001297,0.000000,TRACKING,0.001759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001
1782217557.769579,16,0.001595,0.000000,TRACKING,0.002276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020433
1782217557.789154,17,0.001040,0.000000,TRACKING,0.002012,0.000000,0.000000,0.000000,0.008391,0.003160,0.000000,0.040013
1782217557.809769,18,0.001528,0.000000,TRACKING,0.003296,0.000000,0.000000,0.000000,0.016094,0.006004,0.000000,0.060619
1782217557.830162,19,0.001834,0.000000,TRACKING,0.004364,0.000000,0.000000,0.000000,0.025643,0.009093,0.000000,0.072689
1782217557.849543,20,0.001084,0.000000,TRACKING,0.003618,0.000000,0.000000,0.000000,0.031892,0.011042,0.000000,0.076570
1782217557.870131,21,0.001548,0.000000,TRACKING,0.004435,0.000000,0.000000,0.000000,0.034441,0.011728,0.000000,0.080683
1782217557.890030,22,0.001313,0.000000,TRACKING,0.004189,0.000000,0.000000,0.000000,0.036470,0.012286,0.000000,0.084665
1782217557.910478,23,0.001626,0.000000,TRACKING,0.004772,0.000000,0.000000,0.000000,0.037812,0.012777,0.000000,0.088755
1782217557.930621,24,0.001648,0.000000,TRACKING,0.004927,0.000000,0.000000,0.000000,0.039310,0.013380,0.000000,0.092784
1782217557.950793,25,0.001691,0.000000,TRACKING,0.005100,0.000000,0.000000,0.000000,0.040822,0.013969,0.000000,0.096817
1782217557.970837,26,0.001605,0.000000,TRACKING,0.005086,0.000000,0.000000,0.000000,0.042500,0.014585,0.000000,0.100826
1782217557.991060,27,0.001698,0.000000,TRACKING,0.005164,0.000000,0.000000,0.000000,0.044334,0.015220,0.000000,0.104847
1782217558.011109,28,0.001619,0.000000,TRACKING,0.005157,0.000000,0.000000,0.000000,0.046156,0.015860,0.000000,0.108864
1782217558.031272,29,0.001636,0.000000,TRACKING,0.005248,0.000000,0.000000,0.000000,0.047973,0.016487,0.000000,0.112892
1782217558.051391,30,0.001662,0.000000,TRACKING,0.005454,0.000000,0.000000,0.000000,0.049731,0.017092,0.000000,0.116921
1782217558.071670,31,0.001848,0.000000,TRACKING,0.005899,0.000000,0.000000,0.000000,0.051516,0.017712,0.000000,0.120979
1782217558.091497,32,0.001568,0.000000,TRACKING,0.005568,0.000000,0.000000,0.000000,0.053250,0.018317,0.000000,0.124944
1782217558.111736,33,0.001651,0.000000,TRACKING,0.005773,0.000000,0.000000,0.000000,0.054918,0.018903,0.000000,0.128990
1782217558.131681,34,0.001434,0.000000,TRACKING,0.005568,0.000000,0.000000,0.000000,0.056675,0.019512,0.000000,0.132980
1782217558.151902,35,0.001492,0.000000,TRACKING,0.005735,0.000000,0.000000,0.000000,0.058429,0.020116,0.000000,0.137021
1782217558.172804,36,0.002235,0.000000,TRACKING,0.007024,0.000000,0.000000,0.000000,0.060207,0.020727,0.000000,0.141202
1782217558.192398,37,0.001666,0.000000,TRACKING,0.006248,0.000000,0.000000,0.000000,0.062058,0.021359,0.000000,0.145122
1782217558.212284,38,0.001393,0.000000,TRACKING,0.005974,0.000000,0.000000,0.000000,0.063790,0.021951,0.000000,0.149101
1782217558.232172,39,0.001163,0.000000,TRACKING,0.005902,0.000000,0.000000,0.000000,0.065551,0.022555,0.000000,0.153094
1782217558.252596,40,0.001467,0.000000,TRACKING,0.006498,0.000000,0.000000,0.000000,0.067314,0.023161,0.000000,0.157179
1782217558.272857,41,0.001592,0.000000,TRACKING,0.006825,0.000000,0.000000,0.000000,0.069107,0.023777,0.000000,0.161231
1782217558.292987,42,0.001676,0.000000,TRACKING,0.007068,0.000000,0.000000,0.000000,0.070890,0.024391,0.000000,0.165256
1782217558.312964,43,0.001576,0.000000,TRACKING,0.007017,0.000000,0.000000,0.000000,0.072653,0.024998,0.000000,0.169252
1782217558.332443,44,0.000977,0.000000,TRACKING,0.006231,0.000000,0.000000,0.000000,0.074403,0.025603,0.000000,0.173152
1782217558.352648,45,0.001108,0.000000,TRACKING,0.006508,0.000000,0.000000,0.000000,0.076118,0.026193,0.000000,0.177189
1782217558.373059,46,0.001440,0.000000,TRACKING,0.007158,0.000000,0.000000,0.000000,0.077895,0.026803,0.000000,0.181272
1782217558.392653,47,0.000959,0.000000,TRACKING,0.006511,0.000000,0.000000,0.000000,0.079693,0.027420,0.000000,0.185190
1782217558.412869,48,0.001037,0.000000,TRACKING,0.006743,0.000000,0.000000,0.000000,0.081417,0.028013,0.000000,0.189233
1782217558.433418,49,0.001454,0.000000,TRACKING,0.007519,0.000000,0.000000,0.000000,0.083194,0.028624,0.000000,0.193343
1782217558.453367,50,0.001262,0.000000,TRACKING,0.007334,0.000000,0.000000,0.000000,0.085000,0.029246,0.000000,0.197332
1782217558.473788,51,0.001550,0.000000,TRACKING,0.007954,0.000000,0.000000,0.000000,0.086754,0.029849,0.000000,0.201421
1782217558.493759,52,0.001388,0.000000,TRACKING,0.007804,0.000000,0.000000,0.000000,0.088551,0.030468,0.000000,0.205415
1782217558.513484,53,0.000985,0.000000,TRACKING,0.007248,0.000000,0.000000,0.000000,0.090307,0.031072,0.000000,0.209357
1782217558.533756,54,0.001125,0.000000,TRACKING,0.007630,0.000000,0.000000,0.000000,0.092040,0.031668,0.000000,0.213415
1782217558.554214,55,0.001460,0.000000,TRACKING,0.008204,0.000000,0.000000,0.000000,0.093824,0.032282,0.000000,0.217501
1782217558.574480,56,0.001640,0.000000,TRACKING,0.008356,0.000000,0.000000,0.000000,0.095621,0.032900,0.000000,0.221533
1782217558.594639,57,0.001704,0.000000,TRACKING,0.008661,0.000000,0.000000,0.000000,0.097393,0.033510,0.000000,0.225571
1782217558.614949,58,0.001929,0.000000,TRACKING,0.009154,0.000000,0.000000,0.000000,0.099168,0.034121,0.000000,0.229634
1782217558.634789,59,0.001684,0.000000,TRACKING,0.008892,0.000000,0.000000,0.000000,0.100954,0.034735,0.000000,0.233604
1782217558.654878,60,0.001681,0.000000,TRACKING,0.008984,0.000000,0.000000,0.000000,0.102700,0.035336,0.000000,0.237619
1782217558.675298,61,0.002012,0.000000,TRACKING,0.009575,0.000000,0.000000,0.000000,0.104465,0.035943,0.000000,0.241700
1782217558.694687,62,0.001310,0.000000,TRACKING,0.008650,0.000000,0.000000,0.000000,0.106259,0.036561,0.000000,0.245583
1782217558.715415,63,0.001955,0.000000,TRACKING,0.009763,0.000000,0.000000,0.000000,0.107966,0.037148,0.000000,0.249730
