timestamp,frame_id,loop_dt,redis_age,mode,risk_score,roll,pitch,yaw,max_tracking_error,rms_tracking_error,max_torque_ratio,ramp
1782216288.409934,-1,0.005365,0.000000,SAFE_STAND,0.007982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.427412,-1,0.002325,0.000000,SAFE_STAND,0.003246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.446647,-1,0.001471,0.000000,SAFE_STAND,0.001930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.467781,-1,0.002519,0.000000,SAFE_STAND,0.003613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.486798,-1,0.001451,0.000000,SAFE_STAND,0.001916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.507412,-1,0.001980,0.000000,SAFE_STAND,0.002761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.526839,-1,0.001326,0.000000,SAFE_STAND,0.001712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.547392,-1,0.001797,0.000000,SAFE_STAND,0.002468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.567459,-1,0.001784,0.000000,SAFE_STAND,0.002444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.587043,-1,0.001285,0.000000,SAFE_STAND,0.001665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.607447,-1,0.001609,0.000000,SAFE_STAND,0.002170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.627747,-1,0.001826,0.000000,SAFE_STAND,0.002496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.647208,-1,0.001205,0.000000,SAFE_STAND,0.001667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.667136,-1,0.001055,0.000000,SAFE_STAND,0.001403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782216288.687591,-1,0.001382,0.000000,TRACKING,0.001565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001
1782216288.708394,-1,0.002061,0.000000,TRACKING,0.002822,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.020807
1782216288.728561,-1,0.002086,0.000000,TRACKING,0.004940,0.000000,0.000000,0.000000,0.031813,0.010676,0.000000,0.040984
1782216288.748306,-1,0.001689,0.000000,TRACKING,0.006270,0.000000,0.000000,0.000000,0.062912,0.020978,0.000000,0.060729
1782216288.768559,-1,0.001860,0.000000,TRACKING,0.008492,0.000000,0.000000,0.000000,0.093466,0.031093,0.000000,0.072768
1782216288.788504,-1,0.001720,0.000000,TRACKING,0.009454,0.000000,0.000000,0.000000,0.112139,0.037308,0.000000,0.076756
1782216288.808695,-1,0.001827,0.000000,TRACKING,0.010028,0.000000,0.000000,0.000000,0.118616,0.039425,0.000000,0.080795
1782216288.828653,-1,0.001700,0.000000,TRACKING,0.010353,0.000000,0.000000,0.000000,0.124444,0.041500,0.000000,0.084799
1782216288.848774,-1,0.001694,0.000000,TRACKING,0.010752,0.000000,0.000000,0.000000,0.130256,0.043557,0.000000,0.088824
1782216288.869052,-1,0.001856,0.000000,TRACKING,0.011420,0.000000,0.000000,0.000000,0.136363,0.045593,0.000000,0.092883
1782216288.889404,-1,0.002081,0.000000,TRACKING,0.011946,0.000000,0.000000,0.000000,0.142498,0.047625,0.000000,0.096933
1782216288.909668,-1,0.002256,0.000000,TRACKING,0.012635,0.000000,0.000000,0.000000,0.148737,0.049680,0.000000,0.100987
1782216288.929010,-1,0.001511,0.000000,TRACKING,0.011847,0.000000,0.000000,0.000000,0.154955,0.051743,0.000000,0.104856
1782216288.949898,-1,0.002311,0.000000,TRACKING,0.013495,0.000000,0.000000,0.000000,0.160895,0.053724,0.000000,0.109033
1782216288.969859,-1,0.002187,0.000000,TRACKING,0.013689,0.000000,0.000000,0.000000,0.167304,0.055856,0.000000,0.113024
1782216288.989936,-1,0.002178,0.000000,TRACKING,0.014035,0.000000,0.000000,0.000000,0.173376,0.057890,0.000000,0.117038
1782216289.009902,-1,0.002046,0.000000,TRACKING,0.014237,0.000000,0.000000,0.000000,0.179558,0.059957,0.000000,0.121033
1782216289.029413,-1,0.001431,0.000000,TRACKING,0.013673,0.000000,0.000000,0.000000,0.185688,0.061997,0.000000,0.124937
1782216289.050244,-1,0.002141,0.000000,TRACKING,0.015176,0.000000,0.000000,0.000000,0.191632,0.063983,0.000000,0.129103
1782216289.070208,-1,0.002017,0.000000,TRACKING,0.015597,0.000000,0.000000,0.000000,0.197998,0.066107,0.000000,0.133115
1782216289.089992,-1,0.001730,0.000000,TRACKING,0.015446,0.000000,0.000000,0.000000,0.204142,0.068151,0.000000,0.137065
1782216289.109713,-1,0.001316,0.000000,TRACKING,0.015213,0.000000,0.000000,0.000000,0.210198,0.070166,0.000000,0.141012
1782216289.130476,-1,0.001948,0.000000,TRACKING,0.016603,0.000000,0.000000,0.000000,0.216249,0.072178,0.000000,0.145164
1782216289.150660,-1,0.002008,0.000000,TRACKING,0.016943,0.000000,0.000000,0.000000,0.222603,0.074296,0.000000,0.149187
1782216289.170325,-1,0.001547,0.000000,TRACKING,0.016588,0.000000,0.000000,0.000000,0.228761,0.076351,0.000000,0.153118
1782216289.190440,-1,0.001549,0.000000,TRACKING,0.016973,0.000000,0.000000,0.000000,0.234783,0.078360,0.000000,0.157142
1782216289.210672,-1,0.001661,0.000000,TRACKING,0.017700,0.000000,0.000000,0.000000,0.240948,0.080417,0.000000,0.161203
1782216289.230546,-1,0.001408,0.000000,TRACKING,0.017710,0.000000,0.000000,0.000000,0.247173,0.082493,0.000000,0.165178
1782216289.250944,-1,0.001675,0.000000,TRACKING,0.018516,0.000000,0.000000,0.000000,0.253265,0.084525,0.000000,0.169258
1782216289.271118,-1,0.001697,0.000000,TRACKING,0.018953,0.000000,0.000000,0.000000,0.259519,0.086611,0.000000,0.173293
1782216289.291352,-1,0.001783,0.000000,TRACKING,0.019330,0.000000,0.000000,0.000000,0.265705,0.088674,0.000000,0.177321
1782216289.311578,-1,0.001923,0.000000,TRACKING,0.019900,0.000000,0.000000,0.000000,0.271877,0.090732,0.000000,0.181367
1782216289.331489,-1,0.001747,0.000000,TRACKING,0.020054,0.000000,0.000000,0.000000,0.278078,0.092801,0.000000,0.185353
1782216289.351442,-1,0.001610,0.000000,TRACKING,0.020224,0.000000,0.000000,0.000000,0.284187,0.094839,0.000000,0.189346
1782216289.371509,-1,0.001594,0.000000,TRACKING,0.020588,0.000000,0.000000,0.000000,0.290305,0.096880,0.000000,0.193356
1782216289.391552,-1,0.001556,0.000000,TRACKING,0.020936,0.000000,0.000000,0.000000,0.296451,0.098931,0.000000,0.197367
1782216289.411547,-1,0.001468,0.000000,TRACKING,0.021182,0.000000,0.000000,0.000000,0.302599,0.100982,0.000000,0.201366
1782216289.431674,-1,0.001510,0.000000,TRACKING,0.021637,0.000000,0.000000,0.000000,0.308729,0.103027,0.000000,0.205391
1782216289.451680,-1,0.001432,0.000000,TRACKING,0.021895,0.000000,0.000000,0.000000,0.314899,0.105086,0.000000,0.209391
1782216289.471859,-1,0.001529,0.000000,TRACKING,0.022469,0.000000,0.000000,0.000000,0.321031,0.107132,0.000000,0.213430
1782216289.492480,-1,0.002062,0.000000,TRACKING,0.023643,0.000000,0.000000,0.000000,0.327222,0.109198,0.000000,0.217549
1782216289.512672,-1,0.002158,0.000000,TRACKING,0.024310,0.000000,0.000000,0.000000,0.333537,0.111305,0.000000,0.221598
1782216289.532326,-1,0.001723,0.000000,TRACKING,0.023856,0.000000,0.000000,0.000000,0.339745,0.113376,0.000000,0.225515
1782216289.552857,-1,0.002122,0.000000,TRACKING,0.024941,0.000000,0.000000,0.000000,0.345749,0.115380,0.000000,0.229626
1782216289.572775,-1,0.001916,0.000000,TRACKING,0.025003,0.000000,0.000000,0.000000,0.352050,0.117483,0.000000,0.233608
1782216289.593433,-1,0.002443,0.000000,TRACKING,0.026218,0.000000,0.000000,0.000000,0.358156,0.119520,0.000000,0.237740
1782216289.613723,-1,0.002602,0.000000,TRACKING,0.026855,0.000000,0.000000,0.000000,0.364490,0.121634,0.000000,0.241796
1782216289.633747,-1,0.002462,0.000000,TRACKING,0.027010,0.000000,0.000000,0.000000,0.370708,0.123709,0.000000,0.245801
1782216289.653773,-1,0.002391,0.000000,TRACKING,0.027293,0.000000,0.000000,0.000000,0.376848,0.125757,0.000000,0.249806
1782216289.673927,-1,0.002452,0.000000,TRACKING,0.027752,0.000000,0.000000,0.000000,0.382989,0.127807,0.000000,0.253835
1782216289.693996,-1,0.002427,0.000000,TRACKING,0.028123,0.000000,0.000000,0.000000,0.389166,0.129868,0.000000,0.257851
1782216289.714084,-1,0.002417,0.000000,TRACKING,0.028509,0.000000,0.000000,0.000000,0.395322,0.131922,0.000000,0.261870
1782216289.733605,-1,0.001842,0.000000,TRACKING,0.028019,0.000000,0.000000,0.000000,0.401483,0.133978,0.000000,0.265773
1782216289.753963,-1,0.002055,0.000000,TRACKING,0.028743,0.000000,0.000000,0.000000,0.407468,0.135975,0.000000,0.269846
1782216289.774618,-1,0.002561,0.000000,TRACKING,0.029903,0.000000,0.000000,0.000000,0.413711,0.138059,0.000000,0.273974
1782216289.794120,-1,0.001906,0.000000,TRACKING,0.029250,0.000000,0.000000,0.000000,0.420041,0.140171,0.000000,0.277874
1782216289.814449,-1,0.002103,0.000000,TRACKING,0.030004,0.000000,0.000000,0.000000,0.426019,0.142166,0.000000,0.281943
1782216289.835225,-1,0.002777,0.000000,TRACKING,0.031536,0.000000,0.000000,0.000000,0.432258,0.144248,0.000000,0.286111
1782216289.854853,-1,0.002307,0.000000,TRACKING,0.031049,0.000000,0.000000,0.000000,0.438648,0.146380,0.000000,0.290019
1782216289.875073,-1,0.002379,0.000000,TRACKING,0.031616,0.000000,0.000000,0.000000,0.444639,0.148379,0.000000,0.294069
1782216289.894673,-1,0.001850,0.000000,TRACKING,0.031183,0.000000,0.000000,0.000000,0.450848,0.150451,0.000000,0.297989
1782216289.915402,-1,0.002426,0.000000,TRACKING,0.032459,0.000000,0.000000,0.000000,0.456858,0.152457,0.000000,0.302134
1782216289.935813,-1,0.002667,0.000000,TRACKING,0.033183,0.000000,0.000000,0.000000,0.463214,0.154578,0.000000,0.306210
1782216289.955534,-1,0.002218,0.000000,TRACKING,0.032899,0.000000,0.000000,0.000000,0.469463,0.156663,0.000000,0.310159
1782216289.975192,-1,0.001710,0.000000,TRACKING,0.032496,0.000000,0.000000,0.000000,0.475516,0.158683,0.000000,0.314091
1782216289.995804,-1,0.002144,0.000000,TRACKING,0.033532,0.000000,0.000000,0.000000,0.481544,0.160695,0.000000,0.318211
1782216290.015586,-1,0.001759,0.000000,TRACKING,0.033340,0.000000,0.000000,0.000000,0.487861,0.162803,0.000000,0.322169
1782216290.036170,-1,0.002176,0.000000,TRACKING,0.034379,0.000000,0.000000,0.000000,0.493929,0.164828,0.000000,0.326285
1782216290.056177,-1,0.002023,0.000000,TRACKING,0.034529,0.000000,0.000000,0.000000,0.500240,0.166934,0.000000,0.330285
1782216290.076289,-1,0.001967,0.000000,TRACKING,0.034835,0.000000,0.000000,0.000000,0.506372,0.168980,0.000000,0.334308
1782216290.096301,-1,0.001813,0.000000,TRACKING,0.034974,0.000000,0.000000,0.000000,0.512540,0.171038,0.000000,0.338310
1782216290.116846,-1,0.002195,0.000000,TRACKING,0.035978,0.000000,0.000000,0.000000,0.518676,0.173086,0.000000,0.342420
1782216290.137326,-1,0.002498,0.000000,TRACKING,0.036813,0.000000,0.000000,0.000000,0.524977,0.175189,0.000000,0.346512
1782216290.156448,-1,0.001525,0.000000,TRACKING,0.035749,0.000000,0.000000,0.000000,0.531251,0.177282,0.000000,0.350341
1782216290.177305,-1,0.002291,0.000000,TRACKING,0.037367,0.000000,0.000000,0.000000,0.537121,0.179241,0.000000,0.354516
1782216290.196756,-1,0.001653,0.000000,TRACKING,0.036767,0.000000,0.000000,0.000000,0.543521,0.181377,0.000000,0.358405
1782216290.216904,-1,0.001714,0.000000,TRACKING,0.037239,0.000000,0.000000,0.000000,0.549484,0.183367,0.000000,0.362434
1782216290.237311,-1,0.002002,0.000000,TRACKING,0.038084,0.000000,0.000000,0.000000,0.555661,0.185428,0.000000,0.366516
1782216290.257488,-1,0.002094,0.000000,TRACKING,0.038640,0.000000,0.000000,0.000000,0.561919,0.187516,0.000000,0.370552
1782216290.276851,-1,0.001376,0.000000,TRACKING,0.037915,0.000000,0.000000,0.000000,0.568107,0.189581,0.000000,0.374426
1782216290.297668,-1,0.002140,0.000000,TRACKING,0.039480,0.000000,0.000000,0.000000,0.574047,0.191564,0.000000,0.378588
1782216290.317034,-1,0.001421,0.000000,TRACKING,0.038762,0.000000,0.000000,0.000000,0.580427,0.193693,0.000000,0.382462
1782216290.338044,-1,0.002344,0.000000,TRACKING,0.040542,0.000000,0.000000,0.000000,0.586367,0.195675,0.000000,0.386661
1782216290.358012,-1,0.002217,0.000000,TRACKING,0.040787,0.000000,0.000000,0.000000,0.592804,0.197823,0.000000,0.390656
1782216290.378187,-1,0.002307,0.000000,TRACKING,0.041307,0.000000,0.000000,0.000000,0.598929,0.199867,0.000000,0.394690
1782216290.398085,-1,0.002115,0.000000,TRACKING,0.041415,0.000000,0.000000,0.000000,0.605114,0.201931,0.000000,0.398672
