timestamp,frame_id,loop_dt,redis_age,mode,risk_score,roll,pitch,yaw,max_tracking_error,rms_tracking_error,max_torque_ratio,ramp,deploy_action_scale
1782455325.203848,0,0.000554,inf,STAND_TEST,0.000000,-0.004540,-0.049786,-0.105099,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.224087,1,0.000621,inf,STAND_TEST,0.000000,-0.004567,-0.049768,-0.105077,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.244056,2,0.000534,inf,STAND_TEST,0.000000,-0.004566,-0.049776,-0.105126,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.264381,3,0.000805,inf,STAND_TEST,0.000000,-0.004599,-0.049835,-0.105120,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.284359,4,0.000726,inf,STAND_TEST,0.000000,-0.004591,-0.049812,-0.105052,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.304407,5,0.000719,inf,STAND_TEST,0.000000,-0.004587,-0.049782,-0.105041,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.324304,6,0.000505,inf,STAND_TEST,0.000000,-0.004609,-0.049771,-0.105057,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.344460,7,0.000519,inf,STAND_TEST,0.000000,-0.004622,-0.049765,-0.105113,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.364562,8,0.000564,inf,STAND_TEST,0.000000,-0.004617,-0.049726,-0.105111,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.384517,9,0.000462,inf,STAND_TEST,0.000000,-0.004615,-0.049686,-0.105128,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.404832,10,0.000722,inf,STAND_TEST,0.000000,-0.004600,-0.049647,-0.105115,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.424670,11,0.000503,inf,STAND_TEST,0.000000,-0.004611,-0.049659,-0.105135,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.444947,12,0.000724,inf,STAND_TEST,0.000000,-0.004611,-0.049669,-0.105155,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.464904,13,0.000466,inf,STAND_TEST,0.000000,-0.004615,-0.049695,-0.105159,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.485118,14,0.000538,inf,STAND_TEST,0.000000,-0.004609,-0.049701,-0.105180,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.505199,15,0.000563,inf,STAND_TEST,0.000000,-0.004587,-0.049733,-0.105202,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.525160,16,0.000467,inf,STAND_TEST,0.000000,-0.004595,-0.049733,-0.105267,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.545537,17,0.000787,inf,STAND_TEST,0.000000,-0.004601,-0.049780,-0.105270,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.565581,18,0.000774,inf,STAND_TEST,0.000000,-0.004605,-0.049785,-0.105293,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.585535,19,0.000673,inf,STAND_TEST,0.000000,-0.004607,-0.049799,-0.105248,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.605670,20,0.000752,inf,STAND_TEST,0.000000,-0.004622,-0.049788,-0.105239,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.625627,21,0.000533,inf,STAND_TEST,0.000000,-0.004624,-0.049781,-0.105269,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.645686,22,0.000535,inf,STAND_TEST,0.000000,-0.004627,-0.049796,-0.105248,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.665760,23,0.000507,inf,STAND_TEST,0.000000,-0.004600,-0.049773,-0.105250,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.685799,24,0.000492,inf,STAND_TEST,0.000000,-0.004586,-0.049799,-0.105248,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.706124,25,0.000759,inf,STAND_TEST,0.000000,-0.004580,-0.049780,-0.105284,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.726258,26,0.000838,inf,STAND_TEST,0.000000,-0.004560,-0.049754,-0.105330,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.746190,27,0.000735,inf,STAND_TEST,0.000000,-0.004557,-0.049783,-0.105329,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.766258,28,0.000748,inf,STAND_TEST,0.000000,-0.004549,-0.049724,-0.105347,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.786141,29,0.000437,inf,STAND_TEST,0.000000,-0.004541,-0.049717,-0.105369,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.806208,30,0.000450,inf,STAND_TEST,0.000000,-0.004523,-0.049707,-0.105372,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.826278,31,0.000465,inf,STAND_TEST,0.000000,-0.004505,-0.049687,-0.105384,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.846694,32,0.000827,inf,STAND_TEST,0.000000,-0.004489,-0.049691,-0.105417,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.866331,33,0.000409,inf,STAND_TEST,0.000000,-0.004524,-0.049666,-0.105468,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.886738,34,0.000758,inf,STAND_TEST,0.000000,-0.004517,-0.049668,-0.105463,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.906697,35,0.000472,inf,STAND_TEST,0.000000,-0.004513,-0.049680,-0.105453,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.927405,36,0.001067,inf,STAND_TEST,0.000000,-0.004514,-0.049704,-0.105460,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.946949,37,0.000507,inf,STAND_TEST,0.000000,-0.004526,-0.049714,-0.105439,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.967618,38,0.000927,inf,STAND_TEST,0.000000,-0.004514,-0.049690,-0.105472,0.000000,0.000000,0.000000,1.000000,1.000000
1782455325.987539,39,0.000741,inf,STAND_TEST,0.000000,-0.004503,-0.049672,-0.105437,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.007718,40,0.000488,inf,STAND_TEST,0.000000,-0.004509,-0.049678,-0.105448,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.027902,41,0.000563,inf,STAND_TEST,0.000000,-0.004491,-0.049663,-0.105436,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.048225,42,0.000758,inf,STAND_TEST,0.000000,-0.004483,-0.049653,-0.105445,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.068241,43,0.000464,inf,STAND_TEST,0.000000,-0.004495,-0.049650,-0.105480,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.088580,44,0.000558,inf,STAND_TEST,0.000000,-0.004500,-0.049691,-0.105446,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.109009,45,0.000858,inf,STAND_TEST,0.000000,-0.004522,-0.049693,-0.105434,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.129074,46,0.000817,inf,STAND_TEST,0.000000,-0.004533,-0.049711,-0.105479,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.149245,47,0.000874,inf,STAND_TEST,0.000000,-0.004520,-0.049715,-0.105477,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.169110,48,0.000468,inf,STAND_TEST,0.000000,-0.004528,-0.049727,-0.105543,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.189277,49,0.000521,inf,STAND_TEST,0.000000,-0.004541,-0.049759,-0.105556,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.209243,50,0.000430,inf,STAND_TEST,0.000000,-0.004556,-0.049793,-0.105572,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.229744,51,0.000827,inf,STAND_TEST,0.000000,-0.004537,-0.049831,-0.105537,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.250035,52,0.001026,inf,STAND_TEST,0.000000,-0.004516,-0.049848,-0.105570,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.270075,53,0.000711,inf,STAND_TEST,0.000000,-0.004524,-0.049833,-0.105618,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.290334,54,0.000841,inf,STAND_TEST,0.000000,-0.004519,-0.049894,-0.105578,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.310600,55,0.001079,inf,STAND_TEST,0.000000,-0.004480,-0.049838,-0.105549,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.330670,56,0.001086,inf,STAND_TEST,0.000000,-0.004486,-0.049872,-0.105572,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.350756,57,0.001112,inf,STAND_TEST,0.000000,-0.004476,-0.049900,-0.105580,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.370561,58,0.000688,inf,STAND_TEST,0.000000,-0.004473,-0.049875,-0.105586,0.000000,0.000000,0.000000,1.000000,1.000000
1782455326.390626,59,0.000695,inf,STAND_TEST,0.000000,-0.004472,-0.049857,-0.105603,0.000000,0.000000,0.000000,1.000000,1.000000
