timestamp,frame_id,loop_dt,redis_age,mode,risk_score,roll,pitch,yaw,max_tracking_error,rms_tracking_error,max_torque_ratio,ramp,deploy_action_scale
1782699582.549327,0,0.001138,inf,STAND_TEST,0.000000,-0.011973,0.130287,0.179889,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.569177,1,0.000931,inf,STAND_TEST,0.000000,-0.011940,0.130212,0.179955,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.589220,2,0.000916,inf,STAND_TEST,0.000000,-0.012009,0.130195,0.180073,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.609214,3,0.000673,inf,STAND_TEST,0.000000,-0.012000,0.130132,0.180181,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.629765,4,0.001162,inf,STAND_TEST,0.000000,-0.012037,0.130125,0.180214,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.649163,5,0.000505,inf,STAND_TEST,0.000000,-0.012049,0.130053,0.180259,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.669155,6,0.000441,inf,STAND_TEST,0.000000,-0.012032,0.130029,0.180196,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.689199,7,0.000432,inf,STAND_TEST,0.000000,-0.012039,0.129915,0.180187,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.709605,8,0.000783,inf,STAND_TEST,0.000000,-0.012043,0.129797,0.180169,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.729470,9,0.000444,inf,STAND_TEST,0.000000,-0.012086,0.129671,0.180135,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.749624,10,0.000452,inf,STAND_TEST,0.000000,-0.012132,0.129596,0.180084,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.769661,11,0.000436,inf,STAND_TEST,0.000000,-0.012114,0.129522,0.180144,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.789714,12,0.000435,inf,STAND_TEST,0.000000,-0.012122,0.129463,0.180159,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.809817,13,0.000483,inf,STAND_TEST,0.000000,-0.012102,0.129394,0.180163,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.830064,14,0.000675,inf,STAND_TEST,0.000000,-0.012096,0.129342,0.180138,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.850112,15,0.000668,inf,STAND_TEST,0.000000,-0.012069,0.129342,0.180120,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.870166,16,0.000665,inf,STAND_TEST,0.000000,-0.012035,0.129298,0.180123,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.890230,17,0.000674,inf,STAND_TEST,0.000000,-0.011980,0.129257,0.180122,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.910132,18,0.000460,inf,STAND_TEST,0.000000,-0.011939,0.129176,0.180136,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.930182,19,0.000456,inf,STAND_TEST,0.000000,-0.011926,0.129098,0.180133,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.950252,20,0.000470,inf,STAND_TEST,0.000000,-0.011897,0.129072,0.180148,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.970325,21,0.000426,inf,STAND_TEST,0.000000,-0.011842,0.129086,0.180194,0.000000,0.000000,0.000000,1.000000,0.500000
1782699582.990626,22,0.000671,inf,STAND_TEST,0.000000,-0.011814,0.129128,0.180163,0.000000,0.000000,0.000000,1.000000,0.500000
1782699583.010679,23,0.000669,inf,STAND_TEST,0.000000,-0.011783,0.129149,0.180137,0.000000,0.000000,0.000000,1.000000,0.500000
1782699583.030716,24,0.000457,inf,STAND_TEST,0.000000,-0.011790,0.129121,0.180127,0.000000,0.000000,0.000000,1.000000,0.500000
1782699583.050841,25,0.000526,inf,STAND_TEST,0.000000,-0.011792,0.129127,0.180152,0.000000,0.000000,0.000000,1.000000,0.500000
1782699583.070828,26,0.000458,inf,STAND_TEST,0.000000,-0.011808,0.129123,0.180183,0.000000,0.000000,0.000000,1.000000,0.500000
1782699583.090904,27,0.000495,inf,STAND_TEST,0.000000,-0.011826,0.129145,0.180147,0.000000,0.000000,0.000000,1.000000,0.500000
1782699583.110916,28,0.000452,inf,STAND_TEST,0.000000,-0.011825,0.129186,0.180146,0.000000,0.000000,0.000000,1.000000,0.500000
1782699583.130965,29,0.000443,inf,STAND_TEST,0.000000,-0.011840,0.129191,0.180134,0.000000,0.000000,0.000000,1.000000,0.500000
