timestamp,frame_id,loop_dt,redis_age,mode,risk_score,roll,pitch,yaw,max_tracking_error,rms_tracking_error,max_torque_ratio,ramp,deploy_action_scale
1782455819.315433,-1,0.002094,3760.290912,SAFE_STAND,0.000000,0.013589,0.032959,-0.122639,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.334220,-1,0.000793,inf,SAFE_STAND,0.000000,0.013580,0.032985,-0.122658,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.354273,-1,0.000759,inf,SAFE_STAND,0.000000,0.013614,0.032996,-0.122663,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.374106,-1,0.000464,inf,SAFE_STAND,0.000000,0.013616,0.032947,-0.122681,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.394123,-1,0.000408,inf,SAFE_STAND,0.000000,0.013617,0.032957,-0.122688,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.414235,-1,0.000449,inf,SAFE_STAND,0.000000,0.013632,0.032937,-0.122692,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.434297,-1,0.000434,inf,SAFE_STAND,0.000000,0.013628,0.032883,-0.122653,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.454893,-1,0.000452,inf,SAFE_STAND,0.000000,0.013605,0.032883,-0.122694,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.475086,-1,0.000570,inf,SAFE_STAND,0.000000,0.013600,0.032875,-0.122735,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.495112,-1,0.000506,inf,SAFE_STAND,0.000000,0.013591,0.032783,-0.122724,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.515157,-1,0.000471,inf,SAFE_STAND,0.000000,0.013583,0.032723,-0.122713,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.535631,-1,0.000480,inf,SAFE_STAND,0.000000,0.013581,0.032671,-0.122716,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.555670,-1,0.000447,inf,SAFE_STAND,0.000000,0.013587,0.032636,-0.122732,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.575829,-1,0.000528,inf,SAFE_STAND,0.000000,0.013551,0.032603,-0.122793,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.596226,-1,0.000472,inf,SAFE_STAND,0.000000,0.013553,0.032607,-0.122787,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.616411,-1,0.000523,inf,SAFE_STAND,0.000000,0.013548,0.032633,-0.122807,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.636434,-1,0.000449,inf,SAFE_STAND,0.000000,0.013556,0.032609,-0.122768,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.656605,-1,0.000546,inf,SAFE_STAND,0.000000,0.013564,0.032617,-0.122755,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.676624,-1,0.000484,inf,SAFE_STAND,0.000000,0.013568,0.032596,-0.122732,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.697129,-1,0.000688,inf,SAFE_STAND,0.000000,0.013571,0.032593,-0.122708,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.717091,-1,0.000450,inf,SAFE_STAND,0.000000,0.013577,0.032573,-0.122723,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.737188,-1,0.000474,inf,SAFE_STAND,0.000000,0.013592,0.032626,-0.122731,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.757289,-1,0.000499,inf,SAFE_STAND,0.000000,0.013583,0.032633,-0.122718,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.777328,-1,0.000466,inf,SAFE_STAND,0.000000,0.013580,0.032617,-0.122742,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.798008,-1,0.000477,inf,SAFE_STAND,0.000000,0.013587,0.032618,-0.122743,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.818520,-1,0.000917,3760.793808,SAFE_STAND,0.000000,0.013594,0.032624,-0.122717,0.000000,0.000000,0.000000,1.000000,0.050000
1782455819.838148,-1,0.000454,inf,SAFE_STAND,0.000000,0.013603,0.032578,-0.122643,0.000000,0.000000,0.000000,1.000000,0.050000
