timestamp,frame_id,loop_dt,redis_age,mode,risk_score,roll,pitch,yaw,max_tracking_error,rms_tracking_error,max_torque_ratio,ramp,deploy_action_scale
1782302685.391742,-1,0.006069,inf,SAFE_STAND,0.148346,-0.027046,0.129553,-1.601963,0.232682,0.065916,0.180671,1.000000,0.200000
1782302685.408986,-1,0.002627,inf,SAFE_STAND,0.142999,-0.027028,0.129481,-1.601913,0.232686,0.065920,0.182586,1.000000,0.200000
1782302685.429132,-1,0.002640,inf,SAFE_STAND,0.142919,-0.027022,0.129494,-1.601882,0.232678,0.065915,0.180671,1.000000,0.200000
1782302685.449697,-1,0.002492,inf,SAFE_STAND,0.142545,-0.027016,0.129513,-1.601888,0.232682,0.065916,0.180671,1.000000,0.200000
1782302685.469704,-1,0.002412,inf,SAFE_STAND,0.142353,-0.027009,0.129488,-1.601925,0.232682,0.065918,0.180671,1.000000,0.200000
1782302685.490282,-1,0.002869,inf,SAFE_STAND,0.143050,-0.027011,0.129481,-1.601946,0.232682,0.065915,0.180671,1.000000,0.200000
1782302685.510602,-1,0.003069,inf,SAFE_STAND,0.143388,-0.027031,0.129489,-1.601960,0.232678,0.065914,0.180671,1.000000,0.200000
1782302685.530706,-1,0.002664,inf,SAFE_STAND,0.143303,-0.027046,0.129461,-1.602008,0.232678,0.065916,0.180671,1.000000,0.200000
1782302685.551381,-1,0.002717,inf,SAFE_STAND,0.143080,-0.027070,0.129440,-1.602025,0.232682,0.065916,0.180671,1.000000,0.200000
1782302685.570871,-1,0.002126,inf,SAFE_STAND,0.142297,-0.027081,0.129412,-1.602049,0.232686,0.065916,0.180671,1.000000,0.200000
1782302685.591418,-1,0.002591,inf,SAFE_STAND,0.143420,-0.027092,0.129396,-1.602076,0.232682,0.065916,0.180671,1.000000,0.200000
1782302685.611442,-1,0.002535,inf,SAFE_STAND,0.143678,-0.027073,0.129391,-1.602030,0.232678,0.065916,0.182553,1.000000,0.200000
1782302685.633086,-1,0.004097,inf,SAFE_STAND,0.144740,-0.027055,0.129346,-1.602043,0.232678,0.065915,0.180671,1.000000,0.200000
1782302685.652329,-1,0.003242,inf,SAFE_STAND,0.144557,-0.027053,0.129321,-1.602039,0.232682,0.065914,0.182553,1.000000,0.200000
1782302685.671724,-1,0.002543,inf,SAFE_STAND,0.143039,-0.027048,0.129326,-1.602029,0.232682,0.065917,0.182586,1.000000,0.200000
1782302685.692008,-1,0.002625,inf,SAFE_STAND,0.142639,-0.027041,0.129285,-1.601970,0.232674,0.065912,0.180671,1.000000,0.200000
1782302685.712198,-1,0.002386,inf,SAFE_STAND,0.142794,-0.027012,0.129265,-1.601933,0.232678,0.065917,0.180671,1.000000,0.200000
1782302685.732602,-1,0.002299,inf,SAFE_STAND,0.142044,-0.027014,0.129224,-1.601863,0.232682,0.065916,0.180671,1.000000,0.200000
1782302685.753623,-1,0.003197,inf,SAFE_STAND,0.143489,-0.027029,0.129220,-1.601881,0.232682,0.065914,0.180671,1.000000,0.200000
1782302685.774407,-1,0.003219,inf,SAFE_STAND,0.143611,-0.027030,0.129213,-1.601885,0.232675,0.065915,0.180671,1.000000,0.200000
1782302685.794270,-1,0.002960,inf,SAFE_STAND,0.143122,-0.027023,0.129230,-1.601900,0.232678,0.065914,0.180671,1.000000,0.200000
1782302685.814198,-1,0.002760,inf,SAFE_STAND,0.142794,-0.027007,0.129221,-1.601893,0.232678,0.065914,0.180671,1.000000,0.200000
1782302685.834140,-1,0.002610,inf,SAFE_STAND,0.143014,-0.027005,0.129225,-1.601924,0.232682,0.065914,0.182553,1.000000,0.200000
1782302685.854134,-1,0.002197,inf,SAFE_STAND,0.142327,-0.026994,0.129233,-1.601918,0.232682,0.065914,0.182586,1.000000,0.200000
1782302685.875424,-1,0.003398,inf,SAFE_STAND,0.143747,-0.027022,0.129234,-1.601959,0.232678,0.065910,0.180671,1.000000,0.200000
1782302685.895304,-1,0.002644,inf,SAFE_STAND,0.143087,-0.027045,0.129251,-1.601977,0.232678,0.065909,0.182586,1.000000,0.200000
1782302685.915437,-1,0.002313,inf,SAFE_STAND,0.142720,-0.027051,0.129258,-1.602023,0.232678,0.065911,0.180671,1.000000,0.200000
