timestamp,frame_id,loop_dt,redis_age,mode,risk_score,roll,pitch,yaw,max_tracking_error,rms_tracking_error,max_torque_ratio,ramp
1782217289.888619,-1,0.004861,inf,SAFE_STAND,0.055011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217289.905735,-1,0.001647,inf,SAFE_STAND,0.049984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217289.926105,-1,0.001937,inf,SAFE_STAND,0.050440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217289.946681,-1,0.002387,inf,SAFE_STAND,0.050990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217289.966606,-1,0.002193,inf,SAFE_STAND,0.050680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217289.986518,-1,0.002017,inf,SAFE_STAND,0.050422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217290.006588,-1,0.002001,inf,SAFE_STAND,0.050393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217290.026217,-1,0.001540,inf,SAFE_STAND,0.049661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217290.046890,-1,0.002131,inf,SAFE_STAND,0.050597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217290.065913,-1,0.001109,inf,SAFE_STAND,0.049142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217290.086694,-1,0.001815,inf,SAFE_STAND,0.050264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217290.106887,-1,0.001937,inf,SAFE_STAND,0.050473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217290.126192,-1,0.001166,inf,SAFE_STAND,0.049205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217290.146772,-1,0.001667,inf,SAFE_STAND,0.050064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217290.166973,-1,0.001792,inf,SAFE_STAND,0.049971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217290.187533,-1,0.002264,inf,SAFE_STAND,0.050784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217290.207504,-1,0.002148,inf,SAFE_STAND,0.050625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217290.226980,-1,0.001536,inf,SAFE_STAND,0.049647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1782217290.247202,-1,0.001674,inf,SAFE_STAND,0.049898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
