timestamp,frame_id,loop_dt,redis_age,mode,risk_score,roll,pitch,yaw,max_tracking_error,rms_tracking_error,max_torque_ratio,ramp,deploy_action_scale
1782373614.256178,-1,0.002400,17570.197718,SAFE_STAND,0.000000,-0.008971,0.072670,-0.111978,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.274403,-1,0.000532,inf,SAFE_STAND,0.000000,-0.008934,0.072667,-0.111958,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.294932,-1,0.000549,inf,SAFE_STAND,0.000000,-0.008920,0.072635,-0.111886,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.314981,-1,0.000446,inf,SAFE_STAND,0.000000,-0.008949,0.072666,-0.111904,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.335351,-1,0.000677,inf,SAFE_STAND,0.000000,-0.008972,0.072708,-0.111887,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.355680,-1,0.000834,inf,SAFE_STAND,0.000000,-0.008992,0.072707,-0.111877,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.375830,-1,0.000739,inf,SAFE_STAND,0.000000,-0.008982,0.072682,-0.111852,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.395714,-1,0.000467,inf,SAFE_STAND,0.000000,-0.008986,0.072743,-0.111912,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.415752,-1,0.000430,inf,SAFE_STAND,0.000000,-0.009004,0.072751,-0.111913,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.435843,-1,0.000445,inf,SAFE_STAND,0.000000,-0.008987,0.072763,-0.111939,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.455934,-1,0.000461,inf,SAFE_STAND,0.000000,-0.008959,0.072778,-0.111911,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.475982,-1,0.000434,inf,SAFE_STAND,0.000000,-0.008985,0.072765,-0.111894,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.496497,-1,0.000659,inf,SAFE_STAND,0.000000,-0.008992,0.072734,-0.111873,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.516365,-1,0.000445,inf,SAFE_STAND,0.000000,-0.008990,0.072681,-0.111866,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.536433,-1,0.000440,inf,SAFE_STAND,0.000000,-0.008960,0.072694,-0.111850,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.556484,-1,0.000419,inf,SAFE_STAND,0.000000,-0.008939,0.072703,-0.111879,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.576565,-1,0.000435,inf,SAFE_STAND,0.000000,-0.008925,0.072740,-0.111911,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.596652,-1,0.000449,inf,SAFE_STAND,0.000000,-0.008915,0.072775,-0.111908,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.616707,-1,0.000427,inf,SAFE_STAND,0.000000,-0.008916,0.072804,-0.111907,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.637083,-1,0.000730,inf,SAFE_STAND,0.000000,-0.008899,0.072834,-0.111886,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.657206,-1,0.000769,inf,SAFE_STAND,0.000000,-0.008898,0.072855,-0.111876,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.677194,-1,0.000678,inf,SAFE_STAND,0.000000,-0.008894,0.072847,-0.111926,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.697258,-1,0.000662,inf,SAFE_STAND,0.000000,-0.008934,0.072871,-0.111994,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.717526,-1,0.000851,inf,SAFE_STAND,0.000000,-0.008934,0.072866,-0.111988,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.737207,-1,0.000422,inf,SAFE_STAND,0.000000,-0.008931,0.072841,-0.111942,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.757394,-1,0.000538,17570.699046,SAFE_STAND,0.000000,-0.008939,0.072851,-0.111952,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.777360,-1,0.000430,inf,SAFE_STAND,0.000000,-0.008936,0.072837,-0.111945,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.797451,-1,0.000445,inf,SAFE_STAND,0.000000,-0.008933,0.072822,-0.111934,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.817513,-1,0.000433,inf,SAFE_STAND,0.000000,-0.008970,0.072813,-0.111957,0.000000,0.000000,0.000000,1.000000,0.200000
1782373614.838284,-1,0.000905,inf,SAFE_STAND,0.000000,-0.008971,0.072801,-0.111943,0.000000,0.000000,0.000000,1.000000,0.200000
