timestamp,frame_id,loop_dt,redis_age,mode,risk_score,roll,pitch,yaw,max_tracking_error,rms_tracking_error,max_torque_ratio,ramp,deploy_action_scale
1782373698.107510,-1,0.002086,35.816677,SAFE_STAND,0.000000,-0.044058,0.247935,-0.104609,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.125996,-1,0.000526,inf,SAFE_STAND,0.000000,-0.044037,0.247964,-0.104611,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.146127,-1,0.000443,inf,SAFE_STAND,0.000000,-0.043988,0.248029,-0.104573,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.166350,-1,0.000467,inf,SAFE_STAND,0.000000,-0.043996,0.248041,-0.104547,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.186634,-1,0.000676,inf,SAFE_STAND,0.000000,-0.043952,0.248060,-0.104555,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.206672,-1,0.000638,inf,SAFE_STAND,0.000000,-0.043946,0.248060,-0.104525,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.226779,-1,0.000675,inf,SAFE_STAND,0.000000,-0.043980,0.248020,-0.104532,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.246644,-1,0.000480,inf,SAFE_STAND,0.000000,-0.043979,0.247971,-0.104521,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.266948,-1,0.000493,inf,SAFE_STAND,0.000000,-0.043962,0.247900,-0.104495,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.287293,-1,0.000429,inf,SAFE_STAND,0.000000,-0.043964,0.247875,-0.104512,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.307907,-1,0.000635,inf,SAFE_STAND,0.000000,-0.043958,0.247853,-0.104497,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.328004,-1,0.000662,inf,SAFE_STAND,0.000000,-0.043974,0.247802,-0.104529,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.348106,-1,0.000690,inf,SAFE_STAND,0.000000,-0.043971,0.247784,-0.104545,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.367962,-1,0.000467,inf,SAFE_STAND,0.000000,-0.043997,0.247832,-0.104554,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.388471,-1,0.000607,inf,SAFE_STAND,0.000000,-0.043982,0.247814,-0.104497,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.408831,-1,0.000880,inf,SAFE_STAND,0.000000,-0.043939,0.247876,-0.104516,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.428653,-1,0.000617,inf,SAFE_STAND,0.000000,-0.043951,0.247856,-0.104531,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.448849,-1,0.000616,inf,SAFE_STAND,0.000000,-0.043932,0.247871,-0.104525,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.469136,-1,0.000827,inf,SAFE_STAND,0.000000,-0.043907,0.247853,-0.104499,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.489208,-1,0.000825,inf,SAFE_STAND,0.000000,-0.043931,0.247895,-0.104527,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.509272,-1,0.000820,inf,SAFE_STAND,0.000000,-0.043909,0.247926,-0.104527,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.529144,-1,0.000622,inf,SAFE_STAND,0.000000,-0.043907,0.247910,-0.104536,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.549633,-1,0.000829,inf,SAFE_STAND,0.000000,-0.043892,0.247895,-0.104516,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.569472,-1,0.000607,inf,SAFE_STAND,0.000000,-0.043870,0.247919,-0.104515,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.589735,-1,0.000606,inf,SAFE_STAND,0.000000,-0.043853,0.247910,-0.104462,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.610194,-1,0.001016,36.319307,SAFE_STAND,0.000000,-0.043867,0.247853,-0.104447,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.629917,-1,0.000604,inf,SAFE_STAND,0.000000,-0.043860,0.247870,-0.104416,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.650178,-1,0.000615,inf,SAFE_STAND,0.000000,-0.043871,0.247846,-0.104452,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.670409,-1,0.000814,inf,SAFE_STAND,0.000000,-0.043859,0.247801,-0.104427,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.690440,-1,0.000814,inf,SAFE_STAND,0.000000,-0.043866,0.247777,-0.104424,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.710527,-1,0.000817,inf,SAFE_STAND,0.000000,-0.043883,0.247779,-0.104456,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.730429,-1,0.000640,inf,SAFE_STAND,0.000000,-0.043907,0.247764,-0.104441,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.750708,-1,0.000617,inf,SAFE_STAND,0.000000,-0.043888,0.247784,-0.104415,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.771214,-1,0.000824,inf,SAFE_STAND,0.000000,-0.043898,0.247775,-0.104401,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.791079,-1,0.000610,inf,SAFE_STAND,0.000000,-0.043910,0.247800,-0.104445,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.811397,-1,0.000632,inf,SAFE_STAND,0.000000,-0.043901,0.247826,-0.104453,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.831689,-1,0.000626,inf,SAFE_STAND,0.000000,-0.043918,0.247816,-0.104469,0.000000,0.000000,0.000000,1.000000,0.200000
1782373698.851962,-1,0.000607,inf,SAFE_STAND,0.000000,-0.043907,0.247844,-0.104469,0.000000,0.000000,0.000000,1.000000,0.200000
