timestamp,frame_id,loop_dt,redis_age,mode,risk_score,roll,pitch,yaw,max_tracking_error,rms_tracking_error,max_torque_ratio,ramp,deploy_action_scale
1782302604.927039,-1,0.006135,inf,SAFE_STAND,0.149293,-0.026198,0.130066,-1.603888,0.232777,0.065663,0.182618,1.000000,0.200000
1782302604.944308,-1,0.002663,inf,SAFE_STAND,0.143677,-0.026169,0.130076,-1.603893,0.232780,0.065664,0.182618,1.000000,0.200000
1782302604.965344,-1,0.002962,inf,SAFE_STAND,0.143893,-0.026161,0.130032,-1.603865,0.232780,0.065664,0.182618,1.000000,0.200000
1782302604.985188,-1,0.002716,inf,SAFE_STAND,0.143008,-0.026125,0.130071,-1.603864,0.232780,0.065664,0.182618,1.000000,0.200000
1782302605.005485,-1,0.002257,inf,SAFE_STAND,0.142420,-0.026128,0.130080,-1.603854,0.232777,0.065660,0.182618,1.000000,0.200000
1782302605.025768,-1,0.002453,inf,SAFE_STAND,0.142668,-0.026124,0.130072,-1.603848,0.232777,0.065662,0.182618,1.000000,0.200000
1782302605.046403,-1,0.002646,inf,SAFE_STAND,0.142901,-0.026120,0.130057,-1.603879,0.232777,0.065661,0.182618,1.000000,0.200000
1782302605.066468,-1,0.002498,inf,SAFE_STAND,0.142855,-0.026119,0.130076,-1.603870,0.232777,0.065664,0.182618,1.000000,0.200000
1782302605.086646,-1,0.002576,inf,SAFE_STAND,0.142764,-0.026132,0.130092,-1.603903,0.232777,0.065662,0.182618,1.000000,0.200000
1782302605.106517,-1,0.002356,inf,SAFE_STAND,0.142504,-0.026114,0.130114,-1.603872,0.232780,0.065662,0.182618,1.000000,0.200000
1782302605.127299,-1,0.002690,inf,SAFE_STAND,0.143587,-0.026128,0.130119,-1.603868,0.232773,0.065662,0.182618,1.000000,0.200000
1782302605.146681,-1,0.001808,inf,SAFE_STAND,0.142166,-0.026117,0.130096,-1.603829,0.232777,0.065662,0.182618,1.000000,0.200000
1782302605.167543,-1,0.002224,inf,SAFE_STAND,0.142854,-0.026135,0.130100,-1.603842,0.232777,0.065662,0.182618,1.000000,0.200000
1782302605.188227,-1,0.002583,inf,SAFE_STAND,0.142863,-0.026127,0.130105,-1.603855,0.232777,0.065664,0.182618,1.000000,0.200000
1782302605.208098,-1,0.002369,inf,SAFE_STAND,0.142507,-0.026128,0.130102,-1.603856,0.232777,0.065661,0.182618,1.000000,0.200000
1782302605.229164,-1,0.002990,inf,SAFE_STAND,0.143544,-0.026116,0.130103,-1.603810,0.232777,0.065660,0.182618,1.000000,0.200000
1782302605.248364,-1,0.001899,inf,SAFE_STAND,0.142296,-0.026110,0.130054,-1.603828,0.232777,0.065663,0.182618,1.000000,0.200000
1782302605.269725,-1,0.002812,inf,SAFE_STAND,0.142875,-0.026100,0.130045,-1.603764,0.232777,0.065663,0.180736,1.000000,0.200000
1782302605.289775,-1,0.002440,inf,SAFE_STAND,0.142575,-0.026086,0.130044,-1.603741,0.232773,0.065659,0.182618,1.000000,0.200000
1782302605.310008,-1,0.002590,inf,SAFE_STAND,0.143400,-0.026087,0.130040,-1.603666,0.232773,0.065662,0.182618,1.000000,0.200000
1782302605.330432,-1,0.002561,inf,SAFE_STAND,0.142765,-0.026095,0.130040,-1.603687,0.232773,0.065661,0.182618,1.000000,0.200000
1782302605.350748,-1,0.002523,inf,SAFE_STAND,0.142872,-0.026080,0.130059,-1.603701,0.232777,0.065660,0.182618,1.000000,0.200000
1782302605.370458,-1,0.002108,inf,SAFE_STAND,0.141745,-0.026059,0.130123,-1.603702,0.232777,0.065659,0.180736,1.000000,0.200000
1782302605.390803,-1,0.002367,inf,SAFE_STAND,0.143047,-0.026062,0.130095,-1.603668,0.232777,0.065663,0.182618,1.000000,0.200000
1782302605.411584,-1,0.003059,inf,SAFE_STAND,0.143244,-0.026065,0.130089,-1.603656,0.232777,0.065659,0.180703,1.000000,0.200000
1782302605.430659,-1,0.001825,inf,SAFE_STAND,0.142244,-0.026076,0.130078,-1.603640,0.232777,0.065662,0.182618,1.000000,0.200000
1782302605.451499,-1,0.002580,inf,SAFE_STAND,0.143598,-0.026076,0.130114,-1.603654,0.232773,0.065660,0.182618,1.000000,0.200000
1782302605.472201,-1,0.003148,inf,SAFE_STAND,0.143429,-0.026075,0.130110,-1.603622,0.232777,0.065662,0.180703,1.000000,0.200000
1782302605.491690,-1,0.002554,inf,SAFE_STAND,0.142629,-0.026085,0.130096,-1.603622,0.232769,0.065658,0.180703,1.000000,0.200000
1782302605.512150,-1,0.002928,inf,SAFE_STAND,0.143598,-0.026063,0.130149,-1.603592,0.232765,0.065659,0.182618,1.000000,0.200000
1782302605.532232,-1,0.002618,inf,SAFE_STAND,0.143528,-0.026084,0.130154,-1.603603,0.232773,0.065658,0.182618,1.000000,0.200000
1782302605.552737,-1,0.002728,inf,SAFE_STAND,0.143234,-0.026080,0.130195,-1.603603,0.232777,0.065660,0.182618,1.000000,0.200000
1782302605.573140,-1,0.003049,inf,SAFE_STAND,0.144323,-0.026106,0.130230,-1.603641,0.232765,0.065659,0.182618,1.000000,0.200000
