branch_mode,checkpoint,seed,num_envs,max_steps,mean_reward_per_step,mean_episode_return,mean_episode_length_s,mean_root_pos_error_m,mean_roll_error_rad,mean_pitch_error_rad,mean_joint_pos_error_rad,mean_joint_vel_error_rad_s,mean_root_vel_error_m_s,mean_keybody_pos_error_m,root_position_rmse_m,root_velocity_rmse_m_s,roll_rmse_rad,pitch_rmse_rad,joint_position_rmse_rad,joint_velocity_rmse_rad_s,keybody_rmse_m,fall_count,timeout_count,motion_end_count,mean_delta_dyn_l2,mean_delta_err_l2,mean_applied_residual_l2,max_applied_residual_l2,mean_gate,mean_feet_slip_m_s,mean_action_rate_l2,termination_timeout,termination_motion_end,termination_pose_fail,termination_contact,termination_roll_pitch,termination_height,termination_velocity,termination_other
base_only,/home/hank/TWIST（anyadapter）/legged_gym/logs/g1_twist_dtera_revision4/dtera_revision4_frozen_output_bias_overnight/model_4800.pt,44,512,2000,0.06343699607439339,34.244581045045656,10.842796811301486,1.1972593503221869,0.06068650095909834,0.0889056191854179,0.11041513802856207,0.7075986850857735,0.3928427151367068,1.215826714873314,2.6646856713967133,0.30904490055615236,0.08355557832217869,0.11644873711378682,0.15446112006002854,1.2464128948721735,2.668617450171336,157,923,0,0.045341657412936914,0.09815571981295944,0.0,0.0,0.0,0.046110054162330924,0.6074800974223064,923,0,13,7,15,122,0,0
