branch_mode,checkpoint,seed,num_envs,max_steps,mean_reward_per_step,mean_episode_return,mean_episode_length_s,mean_root_pos_error_m,mean_roll_error_rad,mean_pitch_error_rad,mean_joint_pos_error_rad,mean_joint_vel_error_rad_s,mean_root_vel_error_m_s,mean_keybody_pos_error_m,fall_count,timeout_count,motion_end_count,mean_delta_dyn_l2,mean_delta_err_l2,mean_applied_residual_l2,max_applied_residual_l2,mean_gate,mean_feet_slip_m_s,mean_action_rate_l2,termination_timeout,termination_motion_end,termination_pose_fail,termination_contact,termination_roll_pitch,termination_height,termination_velocity,termination_other
base_only,/home/hank/TWIST（anyadapter）/legged_gym/logs/g1_twist_dtera_gate_v1/dtera_short_v1/model_500.pt,42,512,2000,0.06248973291367292,33.99500206965776,10.901676708278025,1.2461454886142165,0.06091900542750955,0.09212774100527167,0.11128819965198636,0.7331099201738834,0.41149964286386964,1.2643192236479373,164,886,0,0.10640812700241804,0.1380539146885276,0.0,0.0,0.0,0.04852192885335535,0.6269571081348035,886,0,4,12,26,122,0,0
