branch_mode,checkpoint,seed,num_envs,max_steps,mean_reward_per_step,mean_episode_return,mean_episode_length_s,mean_root_pos_error_m,mean_roll_error_rad,mean_pitch_error_rad,mean_joint_pos_error_rad,mean_joint_vel_error_rad_s,mean_root_vel_error_m_s,mean_keybody_pos_error_m,root_position_rmse_m,root_velocity_rmse_m_s,roll_rmse_rad,pitch_rmse_rad,joint_position_rmse_rad,joint_velocity_rmse_rad_s,keybody_rmse_m,fall_count,timeout_count,motion_end_count,mean_delta_dyn_l2,mean_delta_err_l2,mean_applied_residual_l2,max_applied_residual_l2,mean_gate,mean_feet_slip_m_s,mean_action_rate_l2,termination_timeout,termination_motion_end,termination_pose_fail,termination_contact,termination_roll_pitch,termination_height,termination_velocity,termination_other
err_only,/home/hank/TWIST（anyadapter）/legged_gym/logs/g1_twist_dtera_revision4/dtera_revision4_frozen_output_bias_overnight/model_4800.pt,42,512,2000,0.06393679343163967,34.55464377031305,10.785354414273192,1.150233519972302,0.05943523043813184,0.08911183077096939,0.10994041314348578,0.6982107833325862,0.38720208820700647,1.1695440988130867,2.6537147848701395,0.3067591143838164,0.0812972394236532,0.11588884954422018,0.15266065595324496,1.2330600233065214,2.657532168563982,150,952,0,0.04515574828512035,0.09816652389615774,0.03722126511856914,0.12534284591674805,0.3791031515449286,0.04591571890655905,0.6017053894486172,952,0,6,9,24,111,0,0
