branch_mode,checkpoint,seed,num_envs,max_steps,mean_reward_per_step,mean_episode_return,mean_episode_length_s,mean_root_pos_error_m,mean_roll_error_rad,mean_pitch_error_rad,mean_joint_pos_error_rad,mean_joint_vel_error_rad_s,mean_root_vel_error_m_s,mean_keybody_pos_error_m,root_position_rmse_m,root_velocity_rmse_m_s,roll_rmse_rad,pitch_rmse_rad,joint_position_rmse_rad,joint_velocity_rmse_rad_s,keybody_rmse_m,fall_count,timeout_count,motion_end_count,mean_delta_dyn_l2,mean_delta_err_l2,mean_applied_residual_l2,max_applied_residual_l2,mean_gate,mean_feet_slip_m_s,mean_action_rate_l2,termination_timeout,termination_motion_end,termination_pose_fail,termination_contact,termination_roll_pitch,termination_height,termination_velocity,termination_other
full_demand_only,/home/hank/TWIST（anyadapter）/legged_gym/logs/g1_twist_dtera_revision4/dtera_revision4_frozen_output_bias_overnight/model_4800.pt,42,512,2000,0.06275290088169276,34.46504263067079,11.040598979998743,1.2769476310135797,0.060501678354106844,0.09475819833576679,0.1104845311269164,0.7305865446925164,0.40883215436339376,1.294073589729145,2.654972532467437,0.31973474775945393,0.08308973611879465,0.12325256393900272,0.15345922892617125,1.287394032955364,2.6586776604114584,170,866,0,0.046191249668365346,0.09814843841642142,0.04492959413304925,0.16315320134162903,0.3870213857442141,0.04801375663094223,0.6231664255924855,866,0,7,13,27,123,0,0
