branch_mode,checkpoint,seed,num_envs,max_steps,mean_reward_per_step,mean_episode_return,mean_episode_length_s,mean_root_pos_error_m,mean_roll_error_rad,mean_pitch_error_rad,mean_joint_pos_error_rad,mean_joint_vel_error_rad_s,mean_root_vel_error_m_s,mean_keybody_pos_error_m,root_position_rmse_m,root_velocity_rmse_m_s,roll_rmse_rad,pitch_rmse_rad,joint_position_rmse_rad,joint_velocity_rmse_rad_s,keybody_rmse_m,fall_count,timeout_count,motion_end_count,mean_delta_dyn_l2,mean_delta_err_l2,mean_applied_residual_l2,max_applied_residual_l2,mean_gate,mean_feet_slip_m_s,mean_action_rate_l2,termination_timeout,termination_motion_end,termination_pose_fail,termination_contact,termination_roll_pitch,termination_height,termination_velocity,termination_other
full_demand_confidence,/home/hank/TWIST（anyadapter）/legged_gym/logs/g1_twist_dtera_revision4/dtera_revision4_frozen_output_bias_overnight/model_4800.pt,42,512,2000,0.06264152378588915,33.58185227939576,10.821718978355053,1.3110608858736232,0.06124363051727414,0.09467198425531387,0.11109156564623117,0.7317016352415084,0.4102881653755903,1.3276647215615958,2.699009070650478,0.31905020182501936,0.08382088098061272,0.12208908049216396,0.15523083327860226,1.2804922722220582,2.7026562206953852,179,915,0,0.045633888739859685,0.09809571985900402,0.04433803960122168,0.15312637388706207,0.3828994113355875,0.04843968138750643,0.6258030394395033,915,0,6,12,30,131,0,0
