branch_mode,checkpoint,seed,num_envs,max_steps,mean_reward_per_step,mean_episode_return,mean_episode_length_s,mean_root_pos_error_m,mean_roll_error_rad,mean_pitch_error_rad,mean_joint_pos_error_rad,mean_joint_vel_error_rad_s,mean_root_vel_error_m_s,mean_keybody_pos_error_m,root_position_rmse_m,root_velocity_rmse_m_s,roll_rmse_rad,pitch_rmse_rad,joint_position_rmse_rad,joint_velocity_rmse_rad_s,keybody_rmse_m,fall_count,timeout_count,motion_end_count,mean_delta_dyn_l2,mean_delta_err_l2,mean_applied_residual_l2,max_applied_residual_l2,mean_gate,mean_feet_slip_m_s,mean_action_rate_l2,termination_timeout,termination_motion_end,termination_pose_fail,termination_contact,termination_roll_pitch,termination_height,termination_velocity,termination_other
err_only,/home/hank/TWIST（anyadapter）/legged_gym/logs/g1_twist_dtera_revision4/dtera_revision4_frozen_output_bias_overnight/model_4800.pt,42,512,2000,0.0632627904843539,34.37091345816528,10.852932846313694,1.190496207936667,0.06018750537605956,0.09023436165228486,0.11011728439480066,0.7135977585613728,0.4029588698223233,1.21004342055507,2.6264319766087363,0.31634828287293265,0.0822521161407452,0.11681313912095857,0.1524961052847587,1.256357831858151,2.630746658999758,159,905,0,0.04510533414944075,0.09820786904916168,0.037614956866949795,0.12652672827243805,0.38303797359764574,0.04702276611328125,0.6117471019258017,905,0,4,13,22,120,0,0
