branch_mode,checkpoint,seed,num_envs,max_steps,mean_reward_per_step,mean_episode_return,mean_episode_length_s,mean_root_pos_error_m,mean_roll_error_rad,mean_pitch_error_rad,mean_joint_pos_error_rad,mean_joint_vel_error_rad_s,mean_root_vel_error_m_s,mean_keybody_pos_error_m,fall_count,timeout_count,motion_end_count,mean_delta_dyn_l2,mean_delta_err_l2,mean_applied_residual_l2,max_applied_residual_l2,mean_gate,mean_feet_slip_m_s,mean_action_rate_l2,termination_timeout,termination_motion_end,termination_pose_fail,termination_contact,termination_roll_pitch,termination_height,termination_velocity,termination_other
full_gate_off,/home/hank/TWIST（anyadapter）/legged_gym/logs/g1_twist_dtera_gate_v1/dtera_short_v1/model_500.pt,42,512,2000,0.06117182265408337,32.252996065055804,10.555394655473009,1.3940336494967343,0.062009588146582244,0.12154359087906778,0.11541281715780496,0.7570132310986519,0.42415101558715107,1.4112466676011681,195,934,0,0.10707242873311043,0.13852970205247403,0.18986575142294168,0.24290543794631958,1.0,0.05016777020227164,0.651537778289274,934,0,6,12,31,146,0,0
