branch_mode,checkpoint,seed,num_envs,max_steps,mean_reward_per_step,mean_episode_return,mean_episode_length_s,mean_root_pos_error_m,mean_roll_error_rad,mean_pitch_error_rad,mean_joint_pos_error_rad,mean_joint_vel_error_rad_s,mean_root_vel_error_m_s,mean_keybody_pos_error_m,fall_count,timeout_count,motion_end_count,mean_delta_dyn_l2,mean_delta_err_l2,mean_applied_residual_l2,max_applied_residual_l2,mean_gate,mean_feet_slip_m_s,mean_action_rate_l2,termination_timeout,termination_motion_end,termination_pose_fail,termination_contact,termination_roll_pitch,termination_height,termination_velocity,termination_other
dyn_only,/home/hank/TWIST（anyadapter）/legged_gym/logs/g1_twist_dtera_gate_v1/dtera_short_v1/model_500.pt,42,512,2000,0.06154388319142163,33.79681814794723,10.944473958790791,1.3546418440323322,0.061982988599687816,0.09989028842747212,0.11193475984036923,0.7469453127086163,0.4261664032191038,1.3730793394688516,166,907,0,0.10662137318775058,0.13817798414081334,0.04030993042886257,0.11440019309520721,0.37754005236923693,0.04940528968721628,0.6423594459198069,907,0,5,15,31,115,0,0
