branch_mode,checkpoint,seed,num_envs,max_steps,mean_reward_per_step,mean_episode_return,mean_episode_length_s,mean_root_pos_error_m,mean_roll_error_rad,mean_pitch_error_rad,mean_joint_pos_error_rad,mean_joint_vel_error_rad_s,mean_root_vel_error_m_s,mean_keybody_pos_error_m,fall_count,timeout_count,motion_end_count,mean_delta_dyn_l2,mean_delta_err_l2,mean_applied_residual_l2,max_applied_residual_l2,mean_gate,mean_feet_slip_m_s,mean_action_rate_l2,termination_timeout,termination_motion_end,termination_pose_fail,termination_contact,termination_roll_pitch,termination_height,termination_velocity,termination_other
full_gate,/home/hank/TWIST（anyadapter）/legged_gym/logs/g1_twist_dtera_gate_v1/dtera_short_v1/model_500.pt,42,512,2000,0.061650142757222054,33.06327049967611,10.775299019261903,1.342825946321711,0.06258316915947944,0.10475910671427846,0.11174560232460498,0.7445714397728443,0.431950089417398,1.3594059067238122,175,897,0,0.10645971287414431,0.13823038429021836,0.07184898612648248,0.20793648064136505,0.3767709705978632,0.04924881780706346,0.6383224701273137,897,0,1,13,34,127,0,0
