branch_mode,checkpoint,seed,num_envs,max_steps,mean_reward_per_step,mean_episode_return,mean_episode_length_s,mean_root_pos_error_m,mean_roll_error_rad,mean_pitch_error_rad,mean_joint_pos_error_rad,mean_joint_vel_error_rad_s,mean_root_vel_error_m_s,mean_keybody_pos_error_m,fall_count,timeout_count,motion_end_count,mean_delta_dyn_l2,mean_delta_err_l2,mean_applied_residual_l2,max_applied_residual_l2,mean_gate,mean_feet_slip_m_s,mean_action_rate_l2,termination_timeout,termination_motion_end,termination_pose_fail,termination_contact,termination_roll_pitch,termination_height,termination_velocity,termination_other
base_only,/home/hank/TWIST（anyadapter）/legged_gym/logs/g1_twist_dtera_gate_v1/dtera_short_v1/model_500.pt,42,512,2000,0.06270929463207722,34.475035815103084,11.002927351879274,1.2430826801303774,0.06038303841883317,0.09132222620397806,0.1107139848805964,0.7289912885725498,0.40918450788408517,1.2612619192674757,165,901,0,0.10628658262640238,0.13803661870211362,0.0,0.0,0.0,0.04798483601678163,0.6226251906845318,901,0,5,11,20,129,0,0
