motion,seed,mode,window,frames,joint_rmse,root_velocity_rmse,height_rmse,max_tilt,fall_rate,fallen_frame_fraction,action_rate_l2_per_second,inference_ms_mean,inference_ms_p95,reference_pipeline_ms_mean,roll_rmse,pitch_rmse,yaw_rmse,branch_cosine_mean,branch_cancellation_ratio
biomotionlab_ntroje/rub001_0009_sitting1.pkl,44,C,full_sequence,291,0.19774454260004884,0.25117997747418025,0.031829788813346895,0.33403383035200795,0.0,0.0,27.95612410673693,0.6638818247484494,0.8524579998265835,0.0690338831966286,0.06611008185972138,0.22378200160502082,0.9734371010288994,0.21154260930123764,0.19578363160843815
biomotionlab_ntroje/rub001_0009_sitting1.pkl,44,C,after_warmup,267,0.1960231184584747,0.22967280168448498,0.03279869843371865,0.33360284797702966,0.0,0.0,26.66335753829478,0.6403567003837949,0.8474667997688812,0.06851213112575297,0.06335981556607444,0.23215742860151406,1.015403201052032,0.18755164022554685,0.2046330708348021
biomotionlab_ntroje/rub001_0009_sitting1.pkl,44,D,full_sequence,291,0.19134730988634352,0.23978023102133358,0.0292606237649093,0.33403383035200795,0.0,0.0,27.254678150778815,0.6724703986206411,1.255883500107302,0.5647265910694741,0.05941910420558616,0.21983902624249563,1.0089228587579264,0.20085954800919623,0.20323147155538324
biomotionlab_ntroje/rub001_0009_sitting1.pkl,44,D,after_warmup,267,0.18897674861412983,0.21598539030252065,0.03007815285863857,0.33360284797702966,0.0,0.0,25.81179689281322,0.6507974831480979,1.261226500082557,0.6064413558064263,0.05566916070685462,0.2280145929521353,1.0524791689394177,0.17590830376118713,0.2130724321842309
biomotionlab_ntroje/rub001_0009_sitting1.pkl,44,E,full_sequence,291,0.19057079898629178,0.2570914408289684,0.026131024979177214,0.34327226544799,0.0,0.0,19.680543790184103,0.6720109072516278,1.2046090000694676,0.02317585912135552,0.0655726722473525,0.2149867874160174,1.0366584380616315,0.16214318976974706,0.23228803325834824
biomotionlab_ntroje/rub001_0009_sitting1.pkl,44,E,after_warmup,267,0.1886669663228753,0.2366029758645544,0.026848915442921648,0.3354695663245051,0.0,0.0,18.226581234903605,0.6432895655730425,1.191464000385167,0.022872269684658122,0.06224289305591968,0.22252096620879405,1.0813851748436398,0.1338827316219261,0.2452070144481555
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,42,A,full_sequence,495,0.18958566463294504,0.22593861670171056,0.037867033198849334,0.6585735930071818,0.0,0.0,34.549105811649724,0.23754205454183233,0.33574240023881424,0.06362656163908083,0.22361644178019854,0.15053589933070705,0.41531920674176254,,
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,42,A,after_warmup,471,0.18611644988168102,0.2303257307600551,0.03876061597413337,0.6585735930071818,0.0,0.0,33.629586790292244,0.22964088534507165,0.3346479998072027,0.06363571551514097,0.22454088802509137,0.14410070787242915,0.4209967752832356,,
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,42,B,full_sequence,495,0.18837754741287163,0.24986810735156892,0.03779494881199384,0.6453459951008222,0.0,0.0,36.62914191158551,0.2449685696829516,0.3912781998224091,0.6054285333337964,0.24286545145453478,0.14441427775860669,1.545333992953854,,
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,42,B,after_warmup,471,0.18482273018609735,0.2549822025104999,0.03868660478589661,0.6453459951008222,0.0,0.0,35.82813289563082,0.2321313524296131,0.3864844998133776,0.6325801082881596,0.2446537748687695,0.13735878895846643,1.5829404695891114,,
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,42,C,full_sequence,495,0.19007333667205706,0.24963150433353076,0.036216103990096477,0.6363746505098506,0.0,0.0,37.12372420182756,0.6498201616183235,0.9807799003283428,0.07035441820592339,0.24215585069787085,0.15981931885192738,0.8559594869922214,0.2074305332582647,0.1681632829052837
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,42,C,after_warmup,471,0.18644608855071204,0.25477663563843495,0.03706375969586034,0.6363746505098506,0.0,0.0,36.382553192491,0.636434728240812,0.9583390001353109,0.06930176435194965,0.24369483924021965,0.15215121025955194,0.8752817107966797,0.19746386914796726,0.16957172069995452
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,42,D,full_sequence,495,0.18851411404692217,0.2314345920755666,0.03830160537809117,0.6249173239874314,0.0,0.0,34.21351887207082,0.6983356504971391,1.296370300224225,0.5399486060445949,0.23740927158910047,0.15972414602940005,0.7426990223247276,0.20394281004529094,0.16162062963643498
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,42,D,after_warmup,471,0.18477489745161038,0.23603211016253672,0.03920520228550316,0.6249173239874314,0.0,0.0,33.33478063676705,0.6850288874701447,1.2984545001017977,0.5627940021046814,0.23873602867822935,0.15204614194838637,0.758832679523157,0.19379842755471458,0.16256968822108386
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,42,E,full_sequence,495,0.17785911267326637,0.19131431056829204,0.034753938187229834,0.5523983337528909,0.0,0.0,21.128536316050532,0.6552407373685973,0.8847088999573296,0.02424044448134461,0.20431811069975364,0.1552171662355109,0.39350701423475687,0.281440113454723,0.15110770650989647
